Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
MARU RU Equity,MALYCHEVA MI-BRD,RU,Common Stock,--,33.30M,19.86M,459,--,--,--,--,Metals & Mining,Base Metals,Uranium,--
4011892Z SS Equity,EKENAS MEKANISKA,SE,Private Comp,--,33.61M,9.89M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4212865Z IM Equity,KUPRAL SPA,IT,Private Comp,--,34.13M,28.75M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4439985Z IM Equity,AARAL SRL,IT,Private Comp,--,34.15M,31.40M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4404305Z IM Equity,FONDERIA ATTI SP,IT,Private Comp,--,34.23M,22.73M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4314621Z IM Equity,PRANDELLI LORENZ,IT,Private Comp,--,34.29M,17.76M,11,--,--,--,--,Metals & Mining,Base Metals,Copper,--
4447169Z NO Equity,MARINE ALUMINIUM,NO,Private Comp,--,34.40M,20.42M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
6598252Z IN Equity,NHB BALL & ROLLE,IN,Private Comp,--,34.65M,52.19M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4230933Z IM Equity,CTP CO TRAFIL PR,IT,Private Comp,--,34.77M,33.41M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4301709Z IM Equity,SIMONFOND SRL,IT,Private Comp,--,34.96M,18.37M,--,--,--,--,--,Metals & Mining,Base Metals,Copper,--
RMM LN Equity,RAMBLER METALS A,GB,Common Stock,--,35.34M,135.40M,--,Industrial Metals and Mining,Copper,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Mining
4180973Z IM Equity,FONDERIA VIGEVAN,IT,Private Comp,--,35.45M,30.90M,78,--,--,--,--,Metals & Mining,Base Metals,--,--
4251589Z IM Equity,ECO ZINDER SRL,IT,Private Comp,--,35.49M,37.57M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
SROAD SP Equity,SILKROAD NICKEL,SG,Common Stock,--,35.57M,47.99M,--,Industrial Metals and Mining,Metal Fabricating,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
4758569Z PL Equity,SILENCOR-INDUSTR,PT,Private Comp,--,35.58M,30.39M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4337797Z IM Equity,VEZZOLA METALLI,IT,Private Comp,--,35.64M,19.44M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4656625Z FP Equity,ETABLISSEMENTS M,FR,Private Comp,--,35.69M,23.02M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4024588Z BB Equity,ALURAL LUMMEN NV,BE,Private Comp,--,35.83M,27.22M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
1318074Z LN Equity,NORTON ALUMINIUM,GB,Private Comp,--,36.01M,15.24M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4201497Z IM Equity,PRESSOFUSIONE SA,IT,Private Comp,--,36.01M,34.38M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
1111655Z LN Equity,SPECIALIST ANODI,GB,Private Comp,--,36.02M,49.15M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4059197Z IM Equity,ISELFA INDSTAMPA,IT,Private Comp,--,36.09M,58.75M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4333581Z IM Equity,CESTARO FONDERIE,IT,Private Comp,--,36.16M,32.19M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4275501Z IM Equity,NUOVA PDM SRL,IT,Private Comp,--,36.29M,42.86M,--,--,--,--,--,Metals & Mining,Base Metals,Copper,--
4219957Z IM Equity,TECNOMECCANICA S,IT,Private Comp,--,36.88M,35.41M,154,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
3737891Z BB Equity,KOPAL NV,BE,Private Comp,--,37.28M,35.01M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
1460042Z LN Equity,MIL-VER METAL CO,GB,Private Comp,--,37.31M,21.34M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
3899314Z DC Equity,STENA ALUMINIUM,DK,Private Comp,--,38.14M,8.99M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
1745024Z LN Equity,SENJU MANUFACTUR,GB,Private Comp,--,38.49M,22.27M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4228293Z IM Equity,BRUSCHI SRL/MILA,IT,Private Comp,--,38.55M,31.31M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4169485Z BB Equity,HEXCEL COMPOSITE,BE,Private Comp,--,38.56M,51.77M,138,--,--,--,--,Metals & Mining,Base Metals,--,--
RPC PM Equity,REYNOLDS PHILIPP,PH,Common Stock,--,38.82M,137.88M,313,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
3737459Z BB Equity,ACOUSTIC EXTRUSI,BE,Private Comp,--,38.86M,14.89M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4492291Z SM Equity,ALUSIGMA SA/SPAI,ES,Private Comp,--,38.93M,19.28M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4784121Z SM Equity,SIDER-LLOBET SL,ES,Private Comp,--,39.26M,15.55M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4732617Z FP Equity,ANVIS FRANCE DEC,FR,Private Comp,--,39.30M,38.33M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4334293Z IM Equity,FOVER ALLUMINIO,IT,Private Comp,--,39.50M,59.66M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4231917Z IM Equity,BARATTIERI TRATT,IT,Private Comp,--,39.53M,38.72M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
2176708Z LN Equity,SILBERLINE LTD,GB,Private Comp,--,39.55M,41.08M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
3485770Q CN Equity,NOVICOURT INC,CA,Common Stock,--,39.64M,53.07M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
8845269Q CN Equity,DENISON MINES IN,CA,Common Stock,--,40.11M,171.89M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
3738691Z BB Equity,IMBALI METALS BV,BE,Private Comp,--,40.41M,15.18M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4690545Z FP Equity,EUROCEL SAS,FR,Private Comp,--,40.45M,29.30M,--,--,--,--,--,Metals & Mining,Base Metals,Copper,--
KOVL CP Equity,KOVOLIT AS,CZ,Common Stock,--,40.62M,33.53M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
TMM AU Equity,TASMANIA MINES P,AU,Common Stock,--,40.69M,50.50M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
EXS AU Equity,EXCO RESOURCES P,AU,Common Stock,--,40.75M,103.80M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Base Metals,Copper,Copper Mining
4299917Z IM Equity,NORMALIEN SPA,IT,Private Comp,--,41.06M,49.20M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4730729Z FP Equity,TOYAL EUROPE SAS,FR,Private Comp,--,41.60M,41.08M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
3729570Z BB Equity,TRADEMET SA,BE,Private Comp,--,41.64M,33.20M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4310109Z IM Equity,FONDERIA S POSSI,IT,Private Comp,--,41.77M,36.20M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
ADT1 LN Equity,ADRIATIC METALS,GB,Common Stock,--,41.84M,568.67M,549,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
4319285Z IM Equity,PIETRO GALLIANI,IT,Private Comp,--,42.32M,31.00M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4293333Z IM Equity,PROFERALL SRL,IT,Private Comp,--,42.71M,60.94M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4689009Z FP Equity,UCELIA SAS,FR,Private Comp,--,42.81M,22.69M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
ORL SJ Equity,OAKBAY RESOURCES,ZA,Common Stock,--,43.24M,958.53M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,--,--
ORI LN Equity,ORIEL RESOURCES,GB,Common Stock,--,43.42M,708.31M,754,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Base Metals,--,--
4309053Z IM Equity,ESTRUSIONE ROCCA,IT,Private Comp,--,43.51M,36.00M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4429681Z IM Equity,RONI SRL,IT,Private Comp,--,43.83M,17.75M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
ADGR US Equity,ADAL GROUP INC,US,Common Stock,--,43.99M,26.21M,262,Industrial Metals and Mining,Aluminum,--,--,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
4473955Z PL Equity,SONAFI-SOCIEDADE,PT,Private Comp,--,44.13M,74.31M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4329645Z IM Equity,SIPI - SOC ITALI,IT,Private Comp,--,44.13M,37.32M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4360677Z IM Equity,ECO-BAT SPA,IT,Private Comp,--,44.21M,82.09M,--,--,--,--,--,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",--
DZKL RU Equity,DOZAKL-BRD,RU,Common Stock,--,44.62M,18.97M,182,Industrial Metals and Mining,Aluminum,--,--,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
4299013Z IM Equity,FONPRESMETAL GAP,IT,Private Comp,--,44.75M,39.14M,76,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4284829Z SM Equity,ALUMINIOS CORTIZ,ES,Private Comp,--,45.25M,47.74M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4699329Z FP Equity,ALUDIUM FRANCE S,FR,Private Comp,--,46.01M,29.98M,48,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
3259269Z SM Equity,METALURGICAS PAB,ES,Private Comp,--,46.45M,35.39M,96,--,--,--,--,Metals & Mining,Base Metals,--,--
1627560D AU Equity,TAMAYA RESOURCES,AU,Common Stock,--,46.53M,287.07M,--,--,--,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
ELN RO Equity,ELCOND ZALAU,RO,Common Stock,--,46.71M,16.70M,1k,--,--,--,--,Metals & Mining,Base Metals,Copper,--
3722446Z BB Equity,BOAL BELGIUM NV,BE,Private Comp,--,46.76M,20.35M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4268557Z IM Equity,FIN AL SPA,IT,Private Comp,--,46.85M,47.29M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
0795755D RU Equity,PRAVOURMIISKOE O,RU,Private Comp,--,46.86M,231.07M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
3778488Z PL Equity,SAPA II PERFIS S,PT,Private Comp,--,47.23M,21.48M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
1129631Z LN Equity,WIELAND NEMCO LT,GB,Private Comp,--,47.49M,21.99M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
MY PE Equity,YAULI-INV,PE,Common Stock,--,48.62M,31.56M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
3748960Z SM Equity,ENVASES METALURG,ES,Private Comp,--,48.93M,58.06M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4409905Z IM Equity,INOX METALLI SRL,IT,Private Comp,--,49.32M,11.29M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4327373Z IM Equity,FOUNDRY ECOCER S,IT,Private Comp,--,49.51M,24.40M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
3546444Z BB Equity,FLORIDIENNE CHIM,BE,Private Comp,--,50.01M,62.18M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
2181210D PW Equity,MILMET SA,PL,Common Stock,--,50.24M,28.28M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4243565Z IM Equity,NOVELLINI INDUST,IT,Private Comp,--,50.39M,79.04M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
JTI US Equity,JINTAI MINING GR,CN,Common Stock,--,50.65M,93.46M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4294597Z IM Equity,RMG RAFFINERIA M,IT,Private Comp,--,50.84M,25.42M,--,--,--,--,--,Metals & Mining,Base Metals,Copper,--
BMSK RU Equity,BASHKIRSKII-BRD,RU,Common Stock,--,51.00M,98.76M,6,Industrial Metals and Mining,Nonferrous Metals,--,--,Metals & Mining,Base Metals,--,--
3899290Z IM Equity,COFERMETAL-SRL,IT,Private Comp,--,51.04M,33.77M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4512219Z IM Equity,FIRASID SRL,IT,Private Comp,--,51.17M,101.84M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
3775284Z SM Equity,ALUMITRAN SA,ES,Private Comp,--,51.38M,35.24M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
1356458Z LN Equity,WILLIAM ROWLAND,GB,Private Comp,--,51.47M,39.20M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4257437Z IM Equity,ALPRESS SRL,IT,Private Comp,--,51.66M,40.88M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
135270 KS Equity,SEJONG MATERIALS,KR,Common Stock,--,51.74M,39.64M,64,--,--,--,--,Metals & Mining,Base Metals,--,--
3728058Z BB Equity,BACACIER SA,BE,Private Comp,--,51.75M,57.53M,30,--,--,--,--,Metals & Mining,Base Metals,--,--
4307829Z IM Equity,ITALBRAS SPA,IT,Private Comp,--,52.01M,32.69M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
5781 JP Equity,TOHO KINZOKU CO,JP,Common Stock,--,52.64M,69.55M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
4330757Z IM Equity,METALPRES CENZAT,IT,Private Comp,--,53.39M,41.15M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4003700Z IM Equity,AFFABA & FERRARI,IT,Private Comp,--,53.50M,52.81M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4717281Z FP Equity,AZYNOX SAS,FR,Private Comp,--,53.90M,32.74M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4339805Z IM Equity,ALLUMINIO DI QUA,IT,Private Comp,--,53.95M,42.49M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
140290Z LN Equity,WESTLEY GROUP LT,GB,Private Comp,--,54.01M,42.96M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4010260Z SS Equity,COMITAL SKULTUNA,SE,Private Comp,--,54.02M,31.78M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
EGU CN Equity,ELDORADO GOLD YU,CA,Common Stock,--,54.31M,702.58M,--,Precious Metals and Mining,Gold Mining,--,--,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",--
2662867Z LN Equity,ALUMET SYSTEMS U,GB,Private Comp,--,54.40M,19.63M,130,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
3757408Z SM Equity,ALMACENES SIDERO,ES,Private Comp,--,55.07M,56.00M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
2661Q US Equity,TLII LIQUIDATING,US,Common Stock,--,55.23M,411.48M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4324713Z IM Equity,BERICA LAVOR,IT,Private Comp,--,55.23M,12.61M,15,--,--,--,--,Metals & Mining,Base Metals,--,--
3816940Z LN Equity,ELTHERINGTON GRO,GB,Private Comp,--,55.50M,47.18M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
1105274Z LN Equity,TRITECH PRECISIO,GB,Private Comp,--,55.52M,52.77M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
AAU UY Equity,ALCAN ALUMINIO,UY,Common Stock,--,55.57M,43.17M,207,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
1245151Z LN Equity,SPHERE CONSUMER,GB,Private Comp,--,55.82M,14.86M,7,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
ZJCA SG Equity,ZAJACA AD LOZNIC,RS,Common Stock,--,56.18M,58.05M,338,--,--,--,--,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Lead
3699239Z BB Equity,INTERALU NV,BE,Private Comp,--,56.68M,42.83M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
1185511Z LN Equity,CERRO EMS LTD,GB,Private Comp,--,56.82M,35.30M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
1371578Z LN Equity,ALUMINIUM POWDER,GB,Private Comp,--,57.03M,33.05M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4258885Z IM Equity,INDUSTRIE & FOND,IT,Private Comp,--,57.27M,51.23M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
1493338Z LN Equity,AVOCET GOLD LTD,GB,Private Comp,--,57.65M,192.79M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4060565Z IM Equity,TRAFILERIE PASSE,IT,Private Comp,--,57.68M,46.20M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4676433Z FP Equity,BOLTON LEGO,FR,Private Comp,--,58.83M,32.97M,--,--,--,--,--,Metals & Mining,Base Metals,Copper,--
INCA/H CN Equity,INCA ONE GOLD CO,CA,Common Stock,--,59.29M,31.64M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Gold,Metals & Mining,Base Metals,--,--
4506411Z GR Equity,HYDRO ALUMINIUM,DE,Private Comp,--,59.34M,56.35M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
1118719Z LN Equity,FLEXDART LTD,GB,Private Comp,--,60.03M,40.12M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
1974902Z LN Equity,MSS PRODUCTS LTD,GB,Private Comp,--,60.56M,36.20M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4768801Z PL Equity,ANICOLOR-ALUMINI,PT,Private Comp,--,60.74M,75.92M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4352013Z IM Equity,S ERASMO ZINKAL,IT,Private Comp,--,60.87M,33.18M,22,--,--,--,--,Metals & Mining,Base Metals,--,--
3789032Z SM Equity,ITESAL SL,ES,Private Comp,--,60.90M,45.57M,71,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4186289Z IM Equity,TECOPRESS SPA,IT,Private Comp,--,61.07M,168.95M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
3739667Z BB Equity,BEKINTEX NV,BE,Private Comp,--,61.42M,33.48M,123,--,--,--,--,Metals & Mining,Base Metals,--,--
1175Z GR Equity,CONSTELLIUM DEUT,DE,Common Stock,--,62.82M,374.74M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
ZCI SJ Equity,ZCI LTD,BM,Common Stock,--,63.08M,79.42M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
ACU LN Equity,AFRICAN COPPER P,GB,Common Stock,--,63.08M,74.12M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Mining
MGZC UZ Equity,MARGANETSKY GIRN,UA,Common Stock,--,63.98M,141.04M,4k,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Manganese,--
4689145Z FP Equity,REYNOLDS EUROPEA,FR,Private Comp,--,64.09M,29.93M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4406993Z IM Equity,LINEA METALLI SR,IT,Private Comp,--,64.94M,9.15M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
HFAL IN Equity,HIRA FERRO ALLOY,IN,Common Stock,--,65.32M,187.38M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Base Metals,--,--
0947035D CN Equity,ANVIL MINING LTD,AU,Common Stock,--,65.52M,660.68M,--,Industrial Metals and Mining,Nonferrous Metals,--,--,Metals & Mining,Base Metals,--,--
4189857Z IM Equity,DIEFFE SRL,IT,Private Comp,--,65.85M,7.42M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4304885Z IM Equity,TRAFILERIE EMILI,IT,Private Comp,--,65.88M,89.85M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4405177Z IM Equity,FONDERIE ALLUMIN,IT,Private Comp,--,66.29M,82.06M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4436505Z IM Equity,ALEX SRL/BOLOGNA,IT,Private Comp,--,66.34M,60.49M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4312045Z IM Equity,ESTRUSIONE TECNO,IT,Private Comp,--,66.71M,60.44M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4053045Z IM Equity,EURO STAMPAGGI S,IT,Private Comp,--,67.95M,49.10M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
MTX SJ Equity,METOREX LTD,ZA,Common Stock,--,67.98M,117.48M,--,Industrial Metals and Mining,Nonferrous Metals,--,--,Metals & Mining,Base Metals,Copper,Copper Mining
4258533Z IM Equity,PONTENOSSA SPA,IT,Private Comp,--,68.20M,247.89M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
BLSA IN Equity,BALASORE ALLOYS,IN,Common Stock,--,68.21M,346.98M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Steel,Metals & Mining,Base Metals,--,--
3725866Z BB Equity,ARMASTEEL SA,BE,Private Comp,--,69.90M,70.07M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
3793296Z SM Equity,LUXE PERFIL SL,ES,Private Comp,--,70.92M,59.97M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4293797Z IM Equity,DYNACAST ITALIA,IT,Private Comp,--,71.78M,51.63M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4245989Z IM Equity,TRIME SRL,IT,Private Comp,--,71.96M,119.70M,142,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
JGOK KZ Equity,ZGOK JSC,KZ,Common Stock,--,72.10M,985.01M,--,--,--,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
4779961Z IM Equity,FRIULPRESS-SAMP,IT,Private Comp,--,72.15M,40.88M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4298197Z IM Equity,METALPRES DONATI,IT,Private Comp,--,72.32M,66.14M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
179280 KS Equity,STANDARD FIRM CO,KR,Common Stock,--,72.51M,34.33M,45,--,--,--,--,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
3731986Z BB Equity,ADVACHEM SA,BE,Private Comp,--,72.56M,34.29M,42,--,--,--,--,Metals & Mining,Base Metals,--,--
4697113Z FP Equity,AFFINAGE DE LORR,FR,Private Comp,--,72.97M,16.66M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4771393Z PL Equity,EXTRUSAL-CIA POR,PT,Private Comp,--,73.05M,97.07M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
EAM AU Equity,EASTERN ALUM LTD,AU,Common Stock,--,73.60M,80.89M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4360925Z IM Equity,FRAMAG GROUP SPA,IT,Private Comp,--,73.66M,98.88M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4233309Z IM Equity,NPF- NUOVA PRESS,IT,Private Comp,--,75.20M,65.91M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
MHES IN Equity,MAHARASHTRA ELEK,IN,Common Stock,--,75.46M,68.52M,714,Industrial Metals and Mining,Iron and Steel,--,--,Metals & Mining,Base Metals,--,--
000693 CH Equity,CHENGDU HAUZE-A,CN,Common Stock,--,75.54M,335.85M,--,Software and Computer Services,Consumer Digital Services,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Base Metals,--,--
3784868Z SM Equity,ALEACIONES PREAL,ES,Private Comp,--,76.29M,58.71M,60,--,--,--,--,Metals & Mining,Base Metals,--,--
CCU/H CN Equity,CONSTELLATION CO,US,Common Stock,--,76.83M,77.41M,--,Industrial Metals and Mining,Nonferrous Metals,--,--,Metals & Mining,Base Metals,Copper,Copper Mining
1272954Z LN Equity,CALDER INDUSTRIA,GB,Private Comp,--,76.96M,60.16M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
4399921Z NO Equity,HYDRO EXTRUSION,NO,Private Comp,--,77.22M,33.36M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
4507371Z IM Equity,VIBA SPA,IT,Private Comp,--,78.37M,77.09M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
FNKLF US Equity,FIRST NICKEL INC,CA,Common Stock,--,78.73M,61.69M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
CDU AU Equity,CUDECO LTD,AU,Common Stock,--,79.61M,308.87M,--,Industrial Metals and Mining,Copper,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
3804752Z SM Equity,EXTRUSIONES DE T,ES,Private Comp,--,80.16M,47.79M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
KMCCVZ CH Equity,SICHUAN LIWU C-A,CN,Common Stock,--,80.59M,361.21M,921,--,--,--,--,Metals & Mining,Base Metals,Copper,Copper Mining
4375633Z SM Equity,KME LOCSA SA,ES,Private Comp,--,80.62M,36.90M,149,--,--,--,--,Metals & Mining,Base Metals,Copper,--
CMMI FP Equity,CMM INDUSTRIES S,FR,Common Stock,--,80.74M,62.66M,543,--,--,--,--,Metals & Mining,Base Metals,--,--
4713993Z FP Equity,SARL WIELAND,FR,Private Comp,--,80.81M,37.14M,--,--,--,--,--,Metals & Mining,Base Metals,Copper,--
CUO AU Equity,COPPERCO LTD,AU,Common Stock,--,81.79M,263.31M,164,Industrial Metals and Mining,Nonferrous Metals,--,--,Metals & Mining,Base Metals,--,--
4327661Z IM Equity,APS AROSIO EXTRU,IT,Private Comp,--,82.01M,50.38M,63,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
AR1 AU Equity,AUSTRAL RESOURCE,AU,Common Stock,--,82.09M,148.64M,--,Industrial Metals and Mining,Copper,Metals & Mining,Copper,Metals & Mining,Base Metals,Copper,--
3642759Z FP Equity,AFFINAGE CHAMPAG,FR,Private Comp,--,82.17M,79.66M,--,--,--,--,--,Metals & Mining,Base Metals,Copper,--
4418689Z IM Equity,ANODALL EXTRUSIO,IT,Private Comp,--,82.19M,43.71M,--,--,--,--,--,Metals & Mining,Base Metals,Aluminum,--
HLY CN Equity,HALEY INDUSTRIES,CA,Common Stock,--,83.22M,62.41M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
