Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
3997684Z IM Equity,PRORENAORTOLANO,IT,Private Comp,--,164.33M,140.64M,--,--,--,--,--,Steel,Steel Producers,--,--
SISP IN Equity,SOUTHERN ISPAT,IN,Common Stock,--,164.69M,71.64M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
4194017Z IM Equity,METALLURGICA SID,IT,Private Comp,--,166.15M,161.12M,--,--,--,--,--,Steel,Steel Producers,--,--
3756976Z US Equity,AGROYCE METAL MA,US,Private Comp,--,166.31M,54.04M,--,--,--,--,--,Steel,Steel Producers,--,--
4164445Z BB Equity,UNISTEEL SA,BE,Private Comp,--,166.56M,59.87M,--,--,--,--,--,Steel,Steel Producers,--,--
4503459Z DC Equity,PROMECON AS,DK,Private Comp,--,167.49M,63.68M,--,--,--,--,--,Steel,Steel Producers,--,--
4637Z GR Equity,REMAG AG,DE,Common Stock,--,168.15M,86.71M,--,--,--,--,--,Steel,Steel Producers,--,--
4439545Z IM Equity,NUOVA EUROZINCO,IT,Private Comp,--,169.08M,77.68M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
3728706Z BB Equity,STEELINVEST BVBA,BE,Private Comp,--,170.62M,38.76M,7,--,--,--,--,Steel,Steel Producers,--,--
SIDGQ US Equity,STAMFORD INDUSTR,US,Common Stock,--,171.12M,133.46M,--,Industrial Transportation,Commercial Vehicles and Parts,Metals & Mining,Steel,Steel,Steel Producers,--,--
4504403Z IM Equity,IMS SPA/ARCORE,IT,Private Comp,--,171.20M,177.70M,--,--,--,--,--,Steel,Steel Producers,--,--
SRBS IN Equity,SHRI RAMRUPAI BA,IN,Common Stock,--,171.43M,100.86M,--,--,--,--,--,Steel,Steel Producers,--,--
D2H GR Equity,DNICK HOLDING LT,DE,Common Stock,--,171.48M,141.15M,382,Industrial Metals and Mining,Nonferrous Metals,--,--,Steel,Steel Producers,--,--
CHOPF US Equity,CHINA GERUI ADV,CN,Common Stock,--,171.89M,701.87M,1k,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,Flat Rolled,--
STEE IT Equity,ISRAEL STEEL,IL,Common Stock,--,172.29M,167.48M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
3745976Z SM Equity,MATRICERIA Y EST,ES,Private Comp,--,173.07M,108.64M,--,--,--,--,--,Steel,Steel Producers,--,--
4181261Z IM Equity,RING MILL SPA,IT,Private Comp,--,173.65M,280.97M,--,--,--,--,--,Steel,Steel Producers,--,--
3710175Z US Equity,CHICKASAW DISTRI,US,Private Comp,--,174.26M,65.93M,--,--,--,--,--,Steel,Steel Producers,--,--
4490179Z IM Equity,DMV ITALIA SRL,IT,Private Comp,--,175.95M,91.07M,--,--,--,--,--,Steel,Steel Producers,--,--
4299717Z IM Equity,ASFO SPA,IT,Private Comp,--,176.03M,305.50M,--,--,--,--,--,Steel,Steel Producers,--,--
VSZ SK Equity,VSZ AS,SK,Common Stock,--,176.67M,381.92M,5k,--,--,--,--,Steel,Steel Producers,--,--
4506491Z IM Equity,METALLURGICA LEG,IT,Private Comp,--,177.09M,302.75M,--,--,--,--,--,Steel,Steel Producers,--,--
5452 JP Equity,TOKAI STEEL WRKS,JP,Common Stock,--,177.23M,--,--,--,--,--,--,Steel,Steel Producers,--,--
3634391Z SM Equity,THYSSENKRUPP MAT,ES,Private Comp,--,177.28M,118.41M,--,--,--,--,--,Steel,Metal Svc Centers & Processors,Metal Service Centers,--
4310709Z IM Equity,OIKI - ACCIAI IN,IT,Private Comp,--,177.78M,132.87M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4336517Z IM Equity,UNIFER SPA,IT,Private Comp,--,178.61M,131.84M,--,--,--,--,--,Steel,Steel Producers,--,--
3634311Z NA Equity,DELTASTAAL BV,NL,Private Comp,--,178.91M,98.74M,--,--,--,--,--,Steel,Steel Producers,--,--
ENMA UZ Equity,ENERGOMASHSPETCS,UA,Common Stock,--,179.17M,201.53M,--,--,--,--,--,Steel,Steel Producers,--,--
4300413Z IM Equity,ORI MARTIN OSPIT,IT,Private Comp,--,180.54M,234.90M,--,--,--,--,--,Steel,Steel Producers,--,--
190334Q LN Equity,PRECOAT INTERNAT,GB,Common Stock,--,181.01M,88.49M,339,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
POSHMZ KS Equity,POS-HIMETAL CO L,KR,Private Comp,--,181.23M,341.18M,--,--,--,--,--,Steel,Steel Producers,--,--
4706625Z FP Equity,SAM MONTEREAU SA,FR,Private Comp,--,181.38M,202.37M,--,--,--,--,--,Steel,Steel Producers,--,--
4055853Z IM Equity,ALFINOX SPA,IT,Private Comp,--,181.71M,243.16M,--,--,--,--,--,Steel,Steel Producers,--,--
4216829Z IM Equity,R-TUBI SPA,IT,Private Comp,--,182.12M,238.12M,--,--,--,--,--,Steel,Steel Producers,--,--
1105458Z LN Equity,METALLOYD LTD,GB,Private Comp,--,183.63M,18.51M,--,--,--,--,--,Steel,Steel Producers,--,--
XJJTIZ CH Equity,XINJIANG KINGTEC,CN,Private Comp,--,184.12M,755.64M,--,--,--,--,--,Steel,Steel Producers,--,--
CHNAQ US Equity,CHINA PACIFIC US,HK,Common Stock,--,184.20M,--,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Steel,Steel Producers,--,--
ATZA RU Equity,ALMETYEVSK PIPE,RU,Common Stock,--,184.65M,77.52M,897,Industrial Metals and Mining,Iron and Steel,--,--,Steel,Steel Producers,--,--
4177829Z IM Equity,SIDERINOX SPA,IT,Private Comp,--,186.14M,231.94M,--,--,--,--,--,Steel,Steel Producers,--,--
KZFF RU Equity,KLUCHEVSKY F-BRD,RU,Common Stock,--,186.24M,94.31M,--,Industrial Metals and Mining,General Mining,--,--,Steel,Steel Producers,--,--
NJST US Equity,NEW JERSEY STEEL,US,Common Stock,--,186.69M,185.96M,--,--,--,--,--,Steel,Steel Producers,--,--
4051845Z IM Equity,OCSA-OFFICINE DI,IT,Private Comp,--,186.89M,147.79M,--,--,--,--,--,Steel,Steel Producers,--,--
1329034Z LN Equity,HY-TEN LTD,GB,Private Comp,--,187.25M,107.73M,--,--,--,--,--,Steel,Steel Producers,--,--
BARB3 BZ Equity,ST-GOBAIN CANALI,BR,Common Stock,--,188.64M,175.95M,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
1933758Z LN Equity,TENARIS GLOBAL S,GB,Private Comp,--,189.75M,253.74M,--,--,--,--,--,Steel,Steel Producers,--,--
3754336Z US Equity,LEJEUNE STEEL CO,US,Private Comp,--,190.23M,180.19M,--,--,--,--,--,Steel,Metal Svc Centers & Processors,Steel Processors,--
4520327Z IM Equity,UGITECH ITALIA S,IT,Private Comp,--,191.29M,109.67M,--,--,--,--,--,Steel,Steel Producers,--,--
4690057Z FP Equity,ETS DESCOURS ET,FR,Private Comp,--,191.58M,78.51M,--,--,--,--,--,Steel,Steel Producers,--,--
4312533Z IM Equity,METALSIDER SPA,IT,Private Comp,--,192.47M,167.28M,--,--,--,--,--,Steel,Steel Producers,--,--
3796516Z SM Equity,FORFLE SA,ES,Private Comp,--,193.78M,133.29M,--,--,--,--,--,Steel,Steel Producers,--,--
3814280Z LN Equity,MERIDIAN METAL T,GB,Private Comp,--,194.35M,156.74M,--,--,--,--,--,Steel,Steel Producers,--,--
4365837Z SM Equity,HIJOS DE JUAN DE,ES,Private Comp,--,197.41M,134.36M,407,--,--,--,--,Steel,Steel Producers,--,--
TRADIC1 PE Equity,TRADI SA,PE,Common Stock,--,197.69M,245.93M,299,Industrial Metals and Mining,Iron and Steel,--,--,Steel,Steel Producers,--,--
CFLD FP Equity,CONFLANDEY SA,FR,Common Stock,--,198.31M,114.57M,629,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Steel Wire Drawing
4498811Z SM Equity,GONVARRI GALICIA,ES,Private Comp,--,198.90M,129.58M,64,--,--,--,--,Steel,Steel Producers,--,--
SIRST IN Equity,SOUTHERN IRON,IN,Common Stock,--,198.96M,566.19M,--,--,--,--,--,Steel,Steel Producers,--,--
4496603Z LN Equity,WIELAND HOLDINGS,GB,Private Comp,--,201.91M,95.45M,--,--,--,--,--,Steel,Steel Producers,--,--
2759604Z BB Equity,HENCO INDUSTRIES,BE,Private Comp,--,202.38M,155.96M,--,--,--,--,--,Steel,Steel Producers,--,--
1354194Z LN Equity,HADLEY INDUSTRIE,GB,Private Comp,--,203.45M,189.94M,465,--,--,--,--,Steel,Steel Producers,--,--
0775606D GR Equity,SANHA GMBH & CO,DE,Private Comp,--,203.49M,203.81M,702,--,--,--,--,Steel,Steel Producers,--,--
3725546Z BB Equity,AFFILIPS NV,BE,Private Comp,--,204.42M,108.67M,--,--,--,--,--,Steel,Steel Producers,--,--
4498155Z IM Equity,PIPEX ITALIA SPA,IT,Private Comp,--,205.12M,75.83M,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
4639377Z FP Equity,ETABLISSEMENT MA,FR,Private Comp,--,205.16M,115.23M,--,--,--,--,--,Steel,Steel Producers,--,--
300090 KS Equity,SENCORETECH INC,KR,Common Stock,--,206.87M,138.38M,--,--,--,--,--,Steel,Steel Producers,--,--
4366793Z SM Equity,LAYDE STEEL SL,ES,Private Comp,--,206.99M,104.22M,--,--,--,--,--,Steel,Steel Producers,--,--
4170565Z BB Equity,EM FINANCE SA,BE,Private Comp,--,207.23M,110.50M,--,--,--,--,--,Steel,Steel Producers,--,--
4521463Z IM Equity,TUBIFICIO DI TER,IT,Private Comp,--,207.64M,97.83M,--,--,--,--,--,Steel,Steel Producers,--,--
3653511Z FP Equity,HOWMET SAS,FR,Private Comp,--,209.70M,486.68M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4425257Z IM Equity,METALFER SPA,IT,Private Comp,--,209.84M,209.13M,--,--,--,--,--,Steel,Steel Producers,--,--
4516311Z IM Equity,ACERINOX  ITALIA,IT,Private Comp,--,213.53M,149.46M,--,--,--,--,--,Steel,Steel Producers,--,--
40706Z DC Equity,DAMSTAHL A/S,DK,Private Comp,--,214.01M,324.31M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
1835250Z LN Equity,ACERTEC CONSTRUC,GB,Private Comp,--,215.65M,139.07M,283,--,--,--,--,Steel,Steel Producers,--,--
4184997Z IM Equity,RIVIT SPA SOCIET,IT,Private Comp,--,218.41M,181.97M,--,--,--,--,--,Steel,Steel Producers,--,--
4295797Z IM Equity,MOLLA SRL,IT,Private Comp,--,218.99M,194.28M,--,--,--,--,--,Steel,Steel Producers,--,--
4416817Z IM Equity,FRANCHINI LAMIER,IT,Private Comp,--,219.23M,236.90M,--,--,--,--,--,Steel,Steel Producers,--,--
113640Q CN Equity,PRUDENTIAL STEEL,CA,Common Stock,--,220.07M,195.76M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
DNSS UZ Equity,DNIPROSPECSTAL E,UA,Common Stock,--,221.91M,257.64M,3k,--,--,Metals & Mining,Steel,Steel,Steel Producers,--,--
BSS SJ Equity,BSI STEEL LTD,ZA,Common Stock,--,225.27M,145.72M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
FER PW Equity,FERRUM,PL,Common Stock,--,225.88M,176.18M,483,Industrial Metals and Mining,Metal Fabricating,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
4765817Z PL Equity,GONVARRI-PRODUTO,PT,Private Comp,--,226.65M,137.85M,--,--,--,--,--,Steel,Steel Producers,--,--
4773665Z PL Equity,SOCIEDADE LUSO E,PT,Private Comp,--,227.15M,130.23M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4785049Z GR Equity,VOESTALPINE HIGH,DE,Private Comp,--,227.65M,98.33M,--,--,--,--,--,Steel,Steel Producers,--,--
4306037Z IM Equity,SIDERURGICA ASTI,IT,Private Comp,--,227.97M,161.38M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
1647594D US Equity,BLISS & LAUGHLIN,US,Common Stock,--,228.03M,95.10M,--,--,--,--,--,Steel,Steel Producers,--,--
3775008Z NA Equity,TAD INOX SERVICE,NL,Private Comp,--,230.09M,179.15M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
SLC RO Equity,SILCOTUB ZALAU,RO,Common Stock,--,230.98M,205.14M,1k,Industrial Metals and Mining,Iron and Steel,--,--,Steel,Steel Producers,--,--
1656Z SM Equity,ACEROS PARA LA,ES,Private Comp,--,233.03M,112.02M,149,--,--,--,--,Steel,Steel Producers,--,--
LION MK Equity,LION CORP BHD,MY,Common Stock,--,233.26M,952.44M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
1455Z SS Equity,HELENS ROR AB,SE,Private Comp,--,233.49M,114.26M,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",--
4136037Z US Equity,SAGINAW PIPE CO,US,Private Comp,--,236.57M,148.48M,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
4693553Z FP Equity,SAM SOCIETE DES,FR,Private Comp,--,237.62M,232.63M,--,--,--,--,--,Steel,Steel Producers,--,--
729005Q AU Equity,ATLAS STEELS,AU,Common Stock,--,237.97M,166.59M,719,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4286885Z SM Equity,ARCELORMITTAL SE,ES,Private Comp,--,240.14M,130.26M,201,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
3722686Z BB Equity,INTERSIG SA,BE,Private Comp,--,240.49M,107.89M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
3730098Z BB Equity,VERGALLE NV,BE,Private Comp,--,241.73M,163.19M,--,--,--,--,--,Steel,Steel Producers,--,--
3795772Z NA Equity,ROTO BV,NL,Private Comp,--,242.31M,199.20M,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",--
ASCEL TI Equity,ASIL CELIK SANAY,TR,Common Stock,--,242.31M,354.58M,--,Industrial Engineering,Machinery: Industrial,Metals & Mining,Steel,Steel,Steel Producers,Specialty Metals,--
1566 TT Equity,JABON INTL,TW,Common Stock,--,242.89M,228.99M,--,Industrial Materials,Diversified Materials,Automobile Components,Automotive Parts & Equipment,Steel,Steel Producers,--,--
4396585Z NO Equity,SVERDRUP STEEL A,NO,Private Comp,--,244.41M,189.30M,--,--,--,--,--,Steel,Steel Producers,--,--
4741785Z FP Equity,BAMESA FRANCE SA,FR,Private Comp,--,245.72M,84.76M,--,--,--,--,--,Steel,Steel Producers,--,--
3800008Z SM Equity,CORRUGADOS GETAF,ES,Private Comp,--,245.97M,145.96M,--,--,--,--,--,Steel,Steel Producers,--,--
4489235Z NA Equity,ARCELORMITTAL ST,NL,Private Comp,--,246.31M,59.91M,158,--,--,--,--,Steel,Steel Producers,--,--
3733542Z BB Equity,IEMANTS NV,BE,Private Comp,--,246.79M,171.39M,--,--,--,--,--,Steel,Steel Producers,--,--
4157077Z LN Equity,AJN STEELSTOCK L,GB,Private Comp,--,247.39M,103.11M,--,--,--,--,--,Steel,Steel Producers,--,--
4507339Z IM Equity,NICHELCROM ACCIA,IT,Private Comp,--,248.07M,284.52M,--,--,--,--,--,Steel,Steel Producers,--,--
7176229Z IN Equity,AMNS GANDHIDHAM,IN,Private Comp,--,248.20M,331.17M,--,--,--,--,--,Steel,Steel Producers,--,--
SURC IN Equity,SURANA CORP LTD,IN,Common Stock,--,248.59M,353.10M,--,Personal Goods,Clothing and Accessories,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",Steel,Metal Svc Centers & Processors,Steel Processors,--
1317330Z LN Equity,WILLIAM KING LTD,GB,Private Comp,--,250.49M,100.96M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
3777264Z NA Equity,CRONIMET BEHEER,NL,Private Comp,--,251.98M,61.56M,--,--,--,--,--,Steel,Steel Producers,--,--
4336357Z IM Equity,COMAL FERLATTA S,IT,Private Comp,--,252.22M,173.66M,--,--,--,--,--,Steel,Metal Svc Centers & Processors,--,--
4310981Z IM Equity,PROFILTUBI SPA,IT,Private Comp,--,253.74M,234.72M,--,--,--,--,--,Steel,Steel Producers,--,--
3634831Z LN Equity,FISHER ENGINEERI,GB,Private Comp,--,255.65M,247.93M,335,--,--,--,--,Steel,Steel Producers,--,--
3791904Z SM Equity,CIE GALFOR SA,ES,Private Comp,--,256.96M,386.73M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
1015653Z DC Equity,IB ANDRESEN INDU,DK,Private Comp,--,262.65M,249.81M,--,--,--,--,--,Steel,Steel Producers,--,--
BAYUA US Equity,BAYOU STEE-A OLD,US,Common Stock,--,267.44M,326.47M,--,--,--,--,--,Steel,Steel Producers,--,--
7533468Z BZ Equity,CIA METALURGICA,BR,Private Comp,--,271.39M,405.98M,--,--,--,--,--,Steel,Metal Svc Centers & Processors,Steel Processors,--
4357917Z LN Equity,SEBDEN GROUP LTD,GB,Private Comp,--,272.99M,167.17M,--,--,--,--,--,Steel,Steel Producers,--,--
4209745Z IM Equity,ACCIAIERIA VALSU,IT,Private Comp,--,273.78M,141.54M,--,--,--,--,--,Steel,Steel Producers,--,--
4306933Z IM Equity,MARCEGAGLIA BUIL,IT,Private Comp,--,275.93M,256.72M,--,--,--,--,--,Steel,Steel Producers,--,--
4169149Z BB Equity,DUFERCO DIVERSIF,BE,Private Comp,--,276.09M,280.23M,--,--,--,--,--,Steel,Steel Producers,--,--
4323773Z IM Equity,EURO TRADE SPA,IT,Private Comp,--,276.20M,68.20M,--,--,--,--,--,Steel,Steel Producers,--,--
4736945Z FP Equity,NLMK COATING SA,FR,Private Comp,--,277.70M,88.30M,--,--,--,--,--,Steel,Steel Producers,--,--
0615158D CN Equity,ROYAL LASER CORP,CA,Common Stock,--,278.52M,204.06M,--,--,--,--,--,Steel,Steel Producers,--,--
4502963Z LN Equity,EDGEN MURRAY EUR,GB,Private Comp,--,278.68M,250.03M,--,--,--,--,--,Steel,Steel Producers,--,--
4187001Z IM Equity,S POLO LAMIERE S,IT,Private Comp,--,282.49M,252.66M,--,--,--,--,--,Steel,Steel Producers,--,--
4185109Z IM Equity,BIFRANGI SPA,IT,Private Comp,--,286.84M,327.83M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
5502Z US Equity,SHEFFIELD STEEL,US,Common Stock,--,287.60M,271.05M,--,--,--,--,--,Steel,Steel Producers,--,--
4179901Z IM Equity,TRAFILIX SPA,IT,Private Comp,--,290.48M,244.44M,--,--,--,--,--,Steel,Steel Producers,--,--
4497499Z AV Equity,ARCELORMITTAL ES,BE,Private Comp,--,290.57M,100.93M,--,--,--,--,--,Steel,Steel Producers,--,--
3843916Z SM Equity,GUTSER SA,ES,Private Comp,--,291.20M,169.60M,--,--,--,--,--,Steel,Steel Producers,--,--
4180189Z IM Equity,OFAR SPA,IT,Private Comp,--,291.47M,317.49M,--,--,--,--,--,Steel,Steel Producers,--,--
3756984Z SM Equity,HIERROS DE LEVAN,ES,Private Comp,--,295.08M,112.26M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4501803Z LN Equity,HADLEY INDUSTRIE,GB,Private Comp,--,297.77M,234.64M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4190905Z IM Equity,ACCIAIERIE DI SI,IT,Private Comp,--,303.78M,195.58M,--,--,--,--,--,Steel,Steel Producers,--,--
1100146Z LN Equity,ELG METALS UK LT,GB,Private Comp,--,304.05M,143.31M,--,--,--,--,--,Steel,Metal Svc Centers & Processors,Steel Processors,--
4327877Z IM Equity,INOX MARKET SERV,IT,Private Comp,--,306.30M,221.31M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
RUSP RM Equity,RUSPOLIMET AO,RU,Common Stock,--,309.82M,417.10M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
4059901Z IM Equity,INDUSTRIE RIUNIT,IT,Private Comp,--,310.32M,198.78M,--,--,--,--,--,Steel,Steel Producers,--,--
3634399Z NA Equity,THYSSENKRUPP MAT,NL,Private Comp,--,312.86M,141.15M,264,--,--,--,--,Steel,Metal Svc Centers & Processors,--,--
4504947Z PL Equity,FERPINTA - INDUS,PT,Private Comp,--,313.33M,303.12M,--,--,--,--,--,Steel,Steel Producers,--,--
1815861D US Equity,COLD METAL PROD,US,Common Stock,--,313.60M,186.09M,350,--,--,--,--,Steel,Steel Producers,--,--
4044829Z NA Equity,CORUS TUBES BV,NL,Private Comp,--,314.87M,128.65M,--,--,--,--,--,Steel,Steel Producers,--,--
2041 TT Equity,YIEH MAU CORP,TW,Private Comp,--,318.21M,--,106,--,--,--,--,Steel,Steel Producers,--,--
4256021Z IM Equity,SOCIETA' ITALIAN,IT,Private Comp,--,319.90M,141.33M,--,--,--,--,--,Steel,Steel Producers,--,--
4243749Z IM Equity,COMMERCIALE SIDE,IT,Private Comp,--,320.26M,208.39M,--,--,--,--,--,Steel,Steel Producers,--,--
LEE SP Equity,LEE METAL GROUP,SG,Common Stock,--,320.44M,369.84M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Metal Svc Centers & Processors,Steel Processors,--
3732034Z BB Equity,VOESTALPINE SADE,BE,Private Comp,--,324.91M,158.64M,--,--,--,--,--,Steel,Steel Producers,--,--
4294781Z IM Equity,VENETA NASTRI SP,IT,Private Comp,--,324.93M,191.69M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
0283203D US Equity,WELSPUN PIPES IN,US,Private Comp,--,325.70M,374.42M,--,--,--,--,--,Steel,Steel Producers,--,--
4152973Z US Equity,AMERICAN ALLOY S,US,Private Comp,--,328.02M,327.17M,--,--,--,--,--,Steel,Metal Svc Centers & Processors,Steel Processors,--
3796936Z SM Equity,ACEROS INOXIDABL,ES,Private Comp,--,329.56M,302.67M,471,--,--,--,--,Steel,Steel Producers,--,--
4051189Z IM Equity,ITALFOND SPA,IT,Private Comp,--,333.12M,294.27M,--,--,--,--,--,Steel,Steel Producers,--,--
3770232Z SM Equity,TRANSFORMADOS SI,ES,Private Comp,--,336.18M,144.76M,--,--,--,--,--,Steel,Steel Producers,--,--
4764521Z PL Equity,LUSOSIDER ACOS P,PT,Private Comp,--,337.19M,239.82M,--,--,--,--,--,Steel,Steel Producers,--,--
VIS VN Equity,VIETNAM - ITALY,VN,Common Stock,--,338.20M,180.50M,710,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
MANM3 BZ Equity,VALLOUREC & MANN,BR,Common Stock,--,340.59M,562.07M,838,--,--,--,--,Steel,Steel Producers,--,--
4305909Z IM Equity,CPC INOX SPA,IT,Private Comp,--,340.97M,289.24M,--,--,--,--,--,Steel,Steel Producers,--,--
3745088Z SM Equity,MEGASIDER ZARAGO,ES,Private Comp,--,341.77M,349.50M,238,--,--,--,--,Steel,Steel Producers,--,--
1281485D US Equity,LSM HOLDINGS LLC,US,Common Stock,--,343.81M,350.19M,800,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
6976817Z BZ Equity,GERDAU ACOS ESPE,BR,Private Comp,--,345.15M,402.38M,--,--,--,--,--,Steel,Steel Producers,--,--
4490707Z IM Equity,ARCELORMITTAL ST,IT,Private Comp,--,357.65M,183.10M,169,--,--,--,--,Steel,Steel Producers,--,--
4053245Z IM Equity,OUTOKUMPU SRL/IT,IT,Private Comp,--,359.02M,225.40M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4367153Z SM Equity,GLOBAL SPECIAL S,ES,Private Comp,--,377.33M,284.70M,335,--,--,--,--,Steel,Steel Producers,--,--
URLK RU Equity,URALKUZ-BRD,RU,Common Stock,--,385.18M,890.14M,3k,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
3638543Z SM Equity,ACERIA DE ALAVA,ES,Private Comp,--,390.56M,310.14M,--,--,--,--,--,Steel,Steel Producers,--,--
3638567Z SM Equity,TUBACEX TUBOS IN,ES,Private Comp,--,393.69M,420.00M,--,--,--,--,--,Steel,Steel Producers,--,--
1089962Z LN Equity,DEREK RAPHAEL &,GB,Private Comp,--,393.79M,99.87M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
ART RO Equity,ARTROM STEEL TUB,RO,Common Stock,--,395.22M,602.82M,2k,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
3992828Z IM Equity,FORGITAL ITALY S,IT,Private Comp,--,399.21M,870.91M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
3804804Z NA Equity,WUPPERMANN STAAL,NL,Private Comp,--,404.06M,116.53M,--,--,--,--,--,Steel,Steel Producers,--,--
4280749Z IM Equity,ARINOX SPA,IT,Private Comp,--,408.39M,476.06M,--,--,--,--,--,Steel,Steel Producers,--,--
ALV FP Equity,ALLEVARD,FR,Common Stock,--,410.58M,324.10M,2k,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
UVSL IN Equity,UTTAM VALUE STEE,IN,Common Stock,--,411.74M,636.49M,927,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
4236013Z IM Equity,ACCIAIERIE DI CA,IT,Private Comp,--,413.33M,456.65M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
CHSP RU Equity,CHEREPOVETS-BRD$,RU,Common Stock,--,416.48M,197.92M,6k,--,--,--,--,Steel,Steel Producers,--,--
BSI TB Equity,BANGKOK STEEL IN,TH,Common Stock,--,419.31M,460.57M,--,Industrial Metals and Mining,Iron and Steel,--,--,Steel,Steel Producers,--,--
ALC PW Equity,ALCHEMIA,PL,Common Stock,--,419.84M,341.54M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
FORVP BB Equity,FORGES CLABECQ,BE,Common Stock,--,424.97M,225.04M,2k,--,--,--,--,Steel,Steel Producers,--,--
3755616Z SM Equity,SIDERURGICA SEVI,ES,Private Comp,--,427.70M,361.41M,--,--,--,--,--,Steel,Steel Producers,--,--
USAP US Equity,UNIVERSAL STAINL,US,Common Stock,--,430.67M,521.86M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
4182165Z IM Equity,COMMERCIALE TUBI,IT,Private Comp,--,431.15M,407.35M,--,--,--,--,--,Steel,Steel Producers,--,--
6159991Z BZ Equity,BELGO BEKAERT NO,BR,Private Comp,--,433.00M,316.69M,--,--,--,--,--,Steel,Steel Producers,--,--
LAMM FP Equity,LAMINES MARCHAND,FR,Private Comp,--,436.70M,258.31M,--,--,--,--,--,Steel,Steel Producers,--,--
3504Z GR Equity,JOSEF GARTNER,DE,Private Comp,--,437.23M,213.83M,--,--,--,--,--,Steel,Steel Producers,--,--
SOLK GA Equity,CORINTH PIPEWORK,GR,Common Stock,--,437.80M,505.96M,442,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
UDD SS Equity,UDDEHOLMS AB,SE,Common Stock,--,437.82M,409.84M,--,--,--,--,--,Steel,Steel Producers,--,--
