ID,ACN,MatchedNames
comp_308,647455105,"Nordic Nickel Limited,Nordic Nickel Pty Ltd,Nordic Resources Ltd"
comp_309,611963225,Manuka Resources Ltd
comp_310,649009889,Winsome Resources Limited
comp_311,140316463,"Green360 Technologies Limited,Lithex Resources Limited,Lithex Resources Pty Ltd,Suvo Strategic Minerals Limited,Ultracharge Limited"
comp_312,138468756,"A.C.N. 138 468 756 Limited,Element Minerals Limited,Elementos Limited"
comp_313,114400609,"Globe Metals & Mining Limited,Globe Uranium Limited"
comp_314,142490579,"Mastermyne Group Limited,Metarock Group Limited"
comp_315,122074006,"Hemisphere Resources Limited,Nexus Minerals Limited"
comp_317,064121133,"Horizon Exploration Pty Ltd,Jindalee Lithium Limited,Jindalee Resources Limited,Malex Mining Pty Ltd,Nova Exploration Pty Ltd"
comp_318,635470843,"Auric Mining Limited,Auric Mining Pty Ltd"
comp_319,099116631,"Neometals Ltd,Reed Resources Ltd"
comp_320,154618989,"Equamineral Holdings Limited,European Metals Holdings Limited"
comp_321,128256888,"Aguia Resources Limited,Newport Mining Limited"
comp_322,095092158,"Central Queensland Resources Limited,Hammer Metals Limited,Midas Resources Ltd"
comp_323,006911744,"Rimfire Pacific Mining Limited,Rimfire Pacific Mining N.L."
comp_324,119421868,"Duke Exploration Limited,Duke Exploration Pty Ltd,Iron Duke Exploration Pty Ltd,Kenex Pty Ltd,True North Copper Limited"
comp_325,149126858,"Alicanto Minerals Limited,Cerberus Minerals Limited"
comp_326,077559525,"Kaili Resources Limited,Omnitech Holdings Limited"
comp_327,646787135,"Iris Metals Limited,Iris Metals Pty Ltd"
comp_328,139627446,"Aureus Gold Limited,Triple Eight Resources Limited,Western Gold Resources Limited,Western Gold Resources Pty Ltd"
comp_329,125688940,"Gratifii Limited,Mobecom Limited,Waratah Gold Limited,Waratah Resources Limited"
comp_330,640888213,"Bwe Drilling Ltd,Dynamic Drill And Blast Holdings Limited,Dynamic Group Holdings Limited"
comp_331,163215914,"Valperlon Bulk Commodities Pty Ltd,Vbx Limited,Vbx Pty Ltd"
comp_332,150154162,"Orecorp Holdings Pty Ltd,Silverstone Minerals Pty Ltd,Solstice Minerals Limited"
comp_333,655732246,Bellavista Resources Ltd
comp_334,650398897,Legacy Minerals Holdings Limited
comp_335,116151636,"Odyssey Energy Limited,Odyssey Gold Ltd"
comp_336,008720223,"Arizona Lithium Limited,Hawkstone Mining Limited,Magnet Group Limited,Magnet Metals Limited,Prairie Lithium Limited,Zyl Limited,Zylotech Ltd"
comp_337,052123930,"Lefroy Exploration Limited,Us Masters Holdings Limited"
comp_338,104114132,"Galileo Mining Ltd,Platx Ltd,Platx Pty Ltd"
comp_339,112389910,"Kingsrose Mining Ltd,Kingsrose Mining Pty Ltd,Kingsrose Pty Ltd"
comp_340,644564241,"Loyal Lithium Limited,Loyal Metals Ltd,Monger Gold Ltd."
comp_341,148214260,Rumble Resources Limited
comp_342,009129560,"Goldstream Mining N.L.,Imx Resources Limited,Imx Resources Nl,Indiana Resources Limited"
comp_343,649292080,"Armada Metals Limited,Armada Metals Pty Limited,Rapid Critical Metals Limited,Rapid Lithium Limited"
comp_344,658510242,Desoto Resources Limited
comp_345,009144503,"Ev Resources Ltd,Framont Holdings Pty Ltd,Jadar Lithium Limited,Jadar Resources Limited,Oka Motor Company Limited,Oka Motor Company Pty Ltd,Richfield Group Limited,South East Asia Resources Limited,Victory West Metals Limited,Victory West Moly Limited,Worldwide Technology Group Limited"
comp_346,637512415,"Lode Resources Ltd,Lode Resources Pty Ltd"
comp_347,122162396,"Agrimin Limited,Cloncurry Metals Limited,Cloncurry Precious Metals Limited,Cloncurry Precious Metals Pty Ltd,Global Resources Corporation Limited"
comp_348,127897689,"Logicamms Limited,Verbrec Limited"
comp_349,643212104,"Qmines Limited,Qmines Pty Ltd"
comp_350,625763957,"Coda Minerals Ltd,Kobalamin Ltd."
comp_351,086839992,"Arika Resources Limited,Metalicity Limited,Pld Corporation Limited,Portland Orthopaedics Limited,Portland Orthopaedics Pty Limited"
comp_352,665642820,"Linq Minerals Limited,Xavierlinq Pty Ltd"
comp_353,634457506,"Aquirian Limited,Aquirian Pty Ltd"
comp_354,090000276,"Dmy Capital Limited,Dromana Estate Limited,Fastbrick Robotics Ltd,Fbr Ltd,Meadow Park Limited"
comp_355,082541437,"Altera Capital Limited,Altera Resources Limited,Bigshop.Com.Au Limited,Bigshop.Com.Au Pty Ltd,Cokal Limited,Felsar Pty Ltd"
comp_356,102622051,"Golden West Resources Limited,Great Western Resources Limited,Gwr Group Limited"
comp_357,099098192,"Fluorometrics Pty Limited,Fluorotechnics Limited,Fluorotechnics Pty Limited,Hexagon Energy Materials Limited,Hexagon Resources Limited,Lamboo Resources Limited,Nh3 Clean Energy Limited"
comp_358,122892719,"Alara Resources Limited,Alara Uranium Limited"
comp_359,009162949,"Celsius Coal Limited,Celsius Resources Limited,Growth Resources Limited,Growth Resources N.L.,Ihg Limited,Smartworld Corporation Limited,View Resources Ltd"
comp_360,150026850,"Kalamazoo Resources Limited,Kalamazoo Resources Pty Ltd"
comp_361,153918257,Highfield Resources Limited
comp_362,009260315,"Alliance Nickel Limited,Gme Resources Ltd,Gme Resources Nl,Gold & Mineral Exploration No Liability"
comp_363,650124324,Uvre Limited
comp_364,632893611,"Ballymore Resources Limited,Ballymore Resources Pty Ltd"
comp_365,140494784,Southern Hemisphere Mining Limited
comp_366,073914191,"Australian Mines Limited,Clr No. 3 Pty Ltd,First Mineral Resources Limited,First Mineral Resources Pty Ltd,West Musgrave Mining Limited"
comp_367,626241067,"Cobre Limited,Cobre Pty Ltd"
comp_368,619387085,"Global Uranium And Enrichment Ltd,Okapi Resources Limited"
comp_369,139255771,"Celamin Holdings Limited,Celamin Holdings Nl,Phosco Ltd,Victorian Gold Mines Nl"
comp_370,148168825,"Forte Consolidated Limited,Great Southern Mining Limited"
comp_371,116296541,"Avenira Limited,Minemakers Limited"
comp_372,094551336,"Black Rock Mining Limited,Green Rock Energy Limited,Mokuti Investments Ltd,Mokuti Mining Limited"
comp_373,646716681,"Balkan Mining And Minerals Limited,Bayan Mining And Minerals Limited"
comp_374,151155734,"Eza Corporation Ltd,Ezeatm Limited,Oakajee Investments Limited,Santa Fe Minerals Ltd"
comp_375,126741259,"Kula Gold Limited,Kula Gold Pty Ltd"
comp_376,102912783,"Cauldron Energy Limited,Scimitar Resources Limited"
comp_377,107051749,"Artemis Resources Limited,Goldfields Consolidated Limited"
comp_378,075860472,"Austral Gold Limited,Diamond Rose Nl"
comp_379,119978013,"Everest Metals Corporation Ltd,Twenty Seven Co. Limited,Uraniumsa Limited"
comp_380,653279371,"Kali Metals Limited,Kali Metals Pty Ltd"
comp_381,147346334,"Parkway Corporate Limited,Parkway Minerals Nl,Potash West Nl"
comp_382,644621830,"Tethered Goat Pty Ltd,Tg Metals Limited,Tg Metals Pty Ltd"
comp_383,009188694,"Cybonet Limited,Cybonet.Com Limited,Cybonet.Com Nl,Decade Mining Resources N.L.,Eqitx Limited,Equatorial Coal Limited,Equatorial Resources Limited,Probe Resources Nl,Queensland Gold Mining & Exploration N.L."
comp_384,649345308,"Archies Place Pty Ltd,Iltani Resources Limited,Iltani Resources Pty Ltd"
comp_385,112032596,Vital Metals Ltd
comp_386,117127590,Toro Energy Limited
comp_387,160017390,"Burgundy Diamond Mines Limited,Cott Oil And Gas Limited,Ehr Resources Limited"
comp_388,651974980,Revolver Resources Holdings Ltd
comp_389,662908938,"Ordell Minerals Limited,Ordell Minerals Pty Ltd"
comp_390,079536495,"Millennium Platinum Mines Nl,Talisman Mining Limited,Talisman Mining Nl"
comp_391,615598322,Magmatic Resources Limited
comp_392,122437503,"Healthcap Partners Ltd,Strategic Elements Ltd"
comp_393,083187017,"Tru-Blue Resources Pty Ltd,W.A. Kaolin Holdings Pty Ltd,Wa Kaolin Limited"
comp_395,632645302,"Australian Rare Earths Limited,Tawel Exploration Pty Ltd"
comp_396,610319769,"Graphex Mining Limited,Marvel Gold Limited"
comp_397,001894033,"Auto Enterprises Limited,Bevona Pty Ltd,Brainytoys Limited,Energio Limited,Kogi Iron Limited,Macro Metals Limited,Speedy Wheels (Aust) Pty Ltd,Speedy Wheels Ltd"
comp_398,645960550,American West Metals Limited
comp_399,101026859,"Gladiator Resources Limited,Vosperton Resources Pty Ltd"
comp_401,128698108,Iron Road Ltd
comp_402,640738834,"U92 Pty Ltd,Western Mines Group Ltd,Western Mines Group Pty Ltd"
comp_403,119062261,"Impact Minerals Limited,Impact Minerals Pty Ltd"
comp_404,644734921,"Peregrine Gold Ltd,Pilbara Aurum Ltd."
comp_405,663592318,"Dy6 Metals Ltd,Dy6 Metals Pty Ltd,Magneto Minerals Pty Ltd"
comp_406,610035535,"Firebird Metals Limited,Firebird Metals Pty Ltd,Forrestania Pty Ltd"
comp_407,127131604,"Advance Metals Limited,Metals Finance Corp.,Metals Finance Limited,Pacific American Coal Limited,Pacific American Holdings Limited"
comp_408,003049714,"Avillion No 4 Ltd,Gerrod Ltd,Kakadu Resources Ltd,Laneway Resources Ltd,Renison Consolidated Mines Nl,Savannah Goldfields Limited,Sirocco Resources Nl"
comp_409,073155781,"Ausamerican Mining Limited,Ausroc Metals Ltd,Australian-American Mining Corporation Limited,Australian-American Mining Corporation N.L.,Monaro Mining N.L.,Orbminco Limited,South Pacific Nickel N.L.,Woomera Mining Limited"
comp_410,123133166,"Horseshoe Metals Limited,Shergar Corporation Limited"
comp_411,095117981,"Carpentaria Exploration Limited,Carpentaria Resources Ltd,Hawsons Iron Ltd,Sunmustard Pty Ltd"
comp_412,148966545,"Auroch Minerals Ltd,Auroch Minerals Nl,Future Battery Minerals Limited,Terranova Minerals Ltd.,Terranova Minerals Nl"
comp_413,124792132,"American Uranium Ltd,Gti Energy Ltd,Gti Resources Ltd"
comp_414,127026528,Lodestar Minerals Limited
comp_416,656098583,"Infini Resources Limited,Infini Resources Pty Ltd"
comp_417,100714181,"Colonial Mining Limited,Colonial Mining Pty Ltd,King River Copper Limited,King River Resources Limited,Niplats Australia Limited,Speewah Metals Ltd"
comp_419,008031034,"Antilles Gold Limited,Aytox Pty. Ltd.,Compass Gold Limited,Envirogold Limited,Panterra Gold Limited,Samic Ltd.,Samic Pty. Ltd.,Southern Equity Holdings Limited"
comp_420,123668717,Ark Mines Ltd
comp_421,614466607,Cobalt Blue Holdings Limited
comp_422,108146694,"Cannindah Resources Limited,Planet Metals Limited,Queensland Ores Limited"
comp_423,145184667,"Critical Resources Limited,Force Commodities Limited,Sovereign Gold Company Limited"
comp_424,126129413,"Cobre Montana Nl,Lithium Australia Limited,Lithium Australia Nl,Livium Ltd,Midwinter Resources Nl"
comp_425,105578756,"Clancy Exploration Limited,Clancy Exploration Pty Ltd,Rarex Limited,Sagon Resources Limited"
comp_426,647831883,Heavy Minerals Limited
comp_427,147867301,"Locality Planning Energy Holdings Limited,Stratum Metals Limited"
comp_428,115027033,"Cassius Mining Limited,Gulf Industrials Limited,Gulf Resources Limited"
comp_429,009157439,"Great Gold Mines N.L.,Gutnick Resources N.L.,Hawthorn Resources Limited,Mt. Kersey Mining N.L."
comp_430,124734961,"Future Metals Nl,Red Emperor Resources Nl"
comp_432,000332918,"Bowling Centres (Holdings) Ltd,First Au Limited,Public Holdings (Australia) Ltd"
comp_433,052354837,"D'Aguilar Gold Limited,D'Aguilar Gold Pty Ltd,Dgr Global Limited,Waraluck Mining Pty Limited,Waraluck Pty. Ltd."
comp_434,137606476,"Castillo Copper Limited,New Frontier Minerals Limited,Oakland Resources Limited,Oakland Resources Pty Ltd"
comp_435,159084107,Duketon Mining Limited
comp_436,107920945,"Pme Biofuels Limited,Pme Biofuels Pty Ltd,Qualitas Resources Management Pty Ltd,Sarytogan Graphite Limited"
comp_437,635842143,"Cavalier Resources Limited,Cavalier Resources Pty Ltd,Specrez Pty Ltd"
comp_438,060966145,"Kanandro N.L.,Legend Mining Limited,Legend Mining Nl"
comp_439,124314085,"Castile Resources Ltd,Castile Resources Pty Ltd"
comp_440,141703399,"Dampier Gold Ltd,Zuleika Gold Limited"
comp_441,110005822,"Ap Blue Investments Limited,Real Brand Holdings Limited,Resources & Energy Group Limited"
comp_442,654593290,"Ceara Metals 2050 Pty Ltd,Oceana Lithium Limited"
comp_443,611352348,"Carawine Resources Limited,Carawine Resources Pty Ltd"
comp_444,146035690,"Audalia Resources Limited,Audalia Resources Pty Ltd"
comp_445,139494885,"Abx Group Limited,Australian Bauxite Limited"
comp_446,612912393,"Aumega Metals Ltd,Matador Mining Limited"
comp_447,144590858,"Bulletin Resources Limited,Bulletin Resources Pty Ltd"
comp_448,009120405,"Campbell Group Limited,Environmental Clean Technologies Limited,Environmental Solutions International Limited,Starcross Limited,Starcross Pty. Ltd."
comp_449,107371497,"Applyflow Limited,Fmr Resources Limited,Golden Mile South Limited,Golden Mile South Pty Ltd,Nvoi Ltd,Orrex Resources Ltd"
comp_450,151900855,"Javelin Minerals Limited,Victory Mines Limited,Victory Mines Pty Ltd"
comp_451,106353253,"Mozambi Coal Limited,Mozambi Resources Ltd,Ritract Limited,Rtl Corporation Limited,Volt Resources Limited"
comp_452,078510988,"Alta Zinc Limited,Altamin Limited,Energia Minerals Limited,Energia Minerals Nl,Metex Resources Nl,Windarra Minerals Nl"
comp_453,639626949,Iceni Gold Limited
comp_454,009127020,"Abm Resources Nl,Aurotech N.L.,Australasian Gold Mines N.L.,L S Mining Shelf Co. (No. 1) N.L.,Prodigy Gold Nl,Tantalum Australia Nl"
comp_455,141804104,"G11 Resources Limited,Lawson Gold Limited,Odin Metals Limited"
comp_456,619211826,"Condamine Resources Limited,Siren Gold Limited"
comp_457,155855986,"Cloonmore Group Pty Ltd,Nimy Resources Limited"
comp_458,649500907,"Belararox Limited,Belararox Pty Ltd"
comp_459,141425292,"Genmin Limited,Genmin Pty Ltd"
comp_460,148878782,"Esports Mogul Asia Pacific Limited,Esports Mogul Limited,Lithium Universe Limited,Mogul Games Group Ltd,Volta Mining Ltd."
comp_461,085905997,"Battery Age Minerals Ltd,Inside Holdings Pty Ltd,Iocom Limited,Optima Icm Limited,Pathfinder Resources Ltd,Saint Istvan Gold Limited,Winmar Resources Limited"
comp_462,630453664,"Metal Hawk Limited,Metal Hawk Pty Ltd"
comp_463,009161522,"A.C.N. 009 161 522 Limited,Defiance Mining Limited,Defiance Mining N.L.,Medical Monitors Limited,Raiden Resources Limited,Shell Villages And Resorts Limited,Subzero Group Limited,Svc Group Limited"
comp_464,645666164,"Kalgoorlie Gold Mining Limited,Kalgoorlie Gold Mining Pty Ltd"
comp_465,657249995,High-Tech Metals Ltd
comp_466,656057215,"Leeuwin Metals Ltd,Leeuwin Metals Pty Ltd"
comp_467,154516533,Perpetual Resources Limited
comp_468,618307887,"Tando Resources Limited,Vanadium Resources Limited"
comp_469,119007939,Platina Resources Limited
comp_470,659161412,"Piche Resources Limited,San Martin Mining Pty Ltd"
comp_471,648476699,Dalaroo Metals Ltd
comp_472,139847555,"Akora Resources Limited,Indian Pacific Resources Limited"
comp_473,655868803,"All Metals Resources Limited,Great Divide Mining Ltd"
comp_474,009131533,"Pacific Quest Limited,Pacific Quest Pty. Ltd.,Precious Metals Australia Limited,Tink Pty. Ltd.,Titanium Sands Limited,Windimurra Vanadium Limited"
comp_475,119450243,Carnavale Resources Limited
comp_476,145951622,"Canadian Phosphate Limited,Fertoz Limited,Fertoz Pty Ltd"
comp_477,000759535,"Devex Ltd,Gympie Gold Limited,Lachlan Star Limited,Toodyay Resources Ltd"
comp_478,648657649,"General Nice Lithium Pty Ltd,Great Northern Lithium Pty Ltd,Green Technology Metals Limited"
comp_479,111306533,"Energy Metals Ltd,Energy Metals Pty. Ltd."
comp_480,648988783,Avada Group Limited
comp_481,008982474,"Australian United Gold Limited,Australian United Gold N.L.,Bass Basin Exploration N.L.,Metals Australia Ltd"
comp_482,050117023,"Anaban Pty. Ltd.,Centrex Energy Limited,Centrex Exploration Limited,Lincoln Minerals Limited"
comp_483,150931990,"Motio Limited,Motio Media Pty Ltd,Motio Pty Ltd,Redhawk Resources Limited"
comp_484,637559847,"Chariot Corporation Ltd,Chariot Corporation Pty Ltd"
comp_486,101714989,"Pepinnini Lithium Limited,Pepinnini Minerals Limited,Pepinnini Minerals Pty Limited,Pepinnini Mining Company Pty Limited,Power Minerals Limited"
comp_487,010195972,"Admiralty Resources Nl,Camborne Mining Corporation N.L.,Cornwall Resource Corporation N.L.,Equity 1 Resources Nl,Five Star Resources Nl,Plymouth Petroleum Resources N.L.,Plymouth Resources N.L.,Seapex Petroleum N.L.,Thunderbolt Resources Nl"
comp_488,641813587,Caspin Resources Limited
comp_489,649545068,Ngx Limited
comp_490,008045083,"Adelaide Petroleum N.L.,Cobra Resources Limited,Cobra Resources Nl,Deodand Resources N.L.,Intrepid Mining Corporation N.L.,Intrepid Oil Company N.L.,Resource Minerals International Ltd,Resource Mining Corporation Limited"
comp_491,007547480,"Gullewa Gold Nl,Gullewa Limited,National Resources Exploration Limited,Udap Investments Limited,Uranium Development And Prospecting No-Liability"
comp_492,648687094,"Widgie Nickel Limited,Widgie Nickel Pty Ltd,Win Metals Ltd"
comp_493,007090904,"Astro Diamond Mines N.L.,Astro Mining N.L.,Astro Resources Nl,Astute Metals Nl,Venari Minerals Nl"
comp_494,000002111,"Gollin Wallsend Coal Company Ltd,Great Northern Minerals Limited,Greenpower Energy Limited,Gunnedah Coal Company Ltd,Gunnedah Colliery Co Ltd"
comp_495,061289218,"Britannia Gold Nl,Cadoux Limited,Freedom Eye Ltd,Fyi Resources Limited,Solbec Pharmaceuticals Ltd"
comp_496,112731638,"Buka Gold Holdings Limited,Buka Gold Limited,Cufe Ltd,Fe Limited"
comp_499,082593235,"Caeneus Minerals Ltd,First Equity Ventures Limited,Mantle Minerals Limited,Matrix Metals Limited"
comp_500,648183297,Industrial Minerals Ltd
comp_501,006569124,"Bronson Group Limited,Mandrake Resources Limited,Multi Channel Solutions Limited,Sailana Limited,Sailana Pty. Ltd.,Seed Capital International Limited,Seedcap Limited,Sun Capital Group Limited,The Australian Food Group Ltd"
comp_502,142361608,"Middle Island Resources Limited,Middle Island Resources Pty Ltd"
comp_503,112844407,Superior Resources Limited
comp_504,632150817,"Megado Gold Limited,Megado Minerals Ltd"
comp_505,002261565,"Areda Ltd,Asra Minerals Limited,Cluff Oil (Pacific) Ltd,Cluff Resources Pacific Ltd,Cluff Resources Pacific Nl,Goldarc Resources Limited,Torian Resources Limited,Torian Resources Nl"
comp_506,652994726,Critical Minerals Group Limited
comp_507,643244544,"Ozaurum Resources Limited,Ozaurum Resources Pty Ltd"
comp_509,636421782,"Alice River Resources Pty Ltd,Pacgold Limited"
comp_510,120973775,"3D Resources Limited,Adelong Gold Limited"
comp_511,118751027,"Ironbark Gold Limited,Ironbark Zinc Ltd,Skylark Minerals Limited"
comp_512,010441666,"Advanced Magnesium Limited,Australian Magnesium Corporation Limited,Magontec Limited,Queensland Metals Corporation Limited,Queensland Metals Corporation N. L."
