companyID:ID,name:string,Ticker:string,ACN:int,Market Cap:float,Revenue:Y:float,Tot Assets:Y:float,Number of Employees:LF:int,Company Description:string,Linkedin_empCount:int,Linkedin_Followers:int
comp_109,ioneer Ltd,INR AU Equity,98564606,360150000.0,,355300000.0,,"ioneer Ltd produces lithium. The Company is an emerging lithium-boron supplierfocused on developing the 100%-owned rhyolite ridge lithium-boron project inNevada, United States. ioneer serves customers worldwide.",26,1242
comp_110,Meteoric Resources NL,MEI AU Equity,107985651,356530000.0,,16469999.999999998,,Meteoric Resources NL is a gold and copper-gold exploration company.  TheCompany's primary exploration activities are situated in the Tennant Creek goldfield in the Northern Territory and in the Peak Hill and Yilgarn regions ofWestern Australia.,7,1639
comp_111,Strickland Metals Ltd,STK AU Equity,109361195,350670000.0,,86930000.0,,Strickland Metals Limited is a mineral exploration company. The Companyfocuses on gold and copper mining projects in Australia. Strickland Metalsserves customers worldwide.,,
comp_112,Andean Silver Ltd,ASL AU Equity,645578454,348170000.0,319340.0,37440000.0,,"Andean Silver Limited operates as a mineral exploration company. The Companyfocuses on the gold, base metal, rare earth elements, and lithium discoveries.Andean Silver serves customers in Australia.",,
comp_113,Tribune Resources Ltd,TBR AU Equity,9341539,346290000.0,107940000.0,313230000.0,,Tribune Resources Limited provides mining services. The Company exploresand produces minerals and gold. Tribune Resources serves customers in Australia.,13,79
comp_114,Rox Resources Ltd/Australia,RXL AU Equity,,344070000.0,,57090000.0,,"Rox Resources Limited is an Australian gold & nickel company. The company holdsa number of key mining assets at various levels of development. Key projectsinclude Youanmi Gold Project & Fisher East Nickel Project both in WesternAustralia. Rox seeks to increase resources via efficient mineral exploration,convert resources to reserves and develop projects towards becoming mines.",,
comp_115,Syrah Resources Ltd,SYR AU Equity,125242284,341000000.0,47800000.0,1120000000.0,,"Syrah Resources Limited is a mineral exploration company. The Company'sprojects provide exposure to graphite, vanadium, mineral sands, copper, coaland uranium.",263,14882
comp_116,Silver Mines Ltd,SVL AU Equity,107452942,340580000.0,263130.0,138740000.0,,"Silver Mines Limited explores, discovers, and develops silver mining operationsin Australia and overseas.",7,671
comp_117,New Murchison Gold Ltd,NMG AU Equity,85782994,334520000.0,,14750000.0,,"New Murchison Gold Limited operates as a mineral exploration and developmentcompany. The Company holds a substantial package of tenements in the prolificMurchison goldfield near Meekatharra, Western Australia. New Murchison Goldserves customers worldwide.",5,86
comp_118,Acrow Ltd,ACF AU Equity,124893465,332640000.0,241660000.0,406140000.0,,"Acrow Limited provides engineered industrial and construction services. TheCompany offers formwork, scaffolding, falsework and shoring, and screensolutions to residential, commercial, civil, and industrial sectors, as well asin house engineering and industrial labour services. Acrow serves customers inAustralia.",,
comp_119,Medallion Metals Ltd,MM8 AU Equity,609225023,324230000.0,1100000.0,28930000.0,,Medallion Metals Limited provides exploration and mining services. The Companyexplores and develops gold and mineral projects in Western Australia. MedallionMetals serves customers worldwide.,9,462
comp_120,Astral Resources NL,AAR AU Equity,9159077,322750000.0,,35540000.0,,Astral Resources NL is a mining exploration company. The Company focuses on theexploration of gold and evaluating its portfolio of projects in order toidentify and to maximize value for shareholders. Astral Resources NL owns andoperates Mandilla Gold and other gold projects in Western Australia.,,
comp_121,St George Mining Ltd,SGQ AU Equity,139308973,321420000.0,102400.0,3060000.0,,"St. George Mining Ltd. explores for gold and nickel.  The Company operates inthe East Laverton Property in Western Australia, and the Pine Creek Property inthe Northern Territory.",5,564
comp_122,Vysarn Ltd,VYS AU Equity,124212175,316470000.0,106530000.0,138710000.0,,"Vysarn Limited operates as a water service provider. The Company specializes inwater management consulting, hydrogeological drilling, test pumping, projectengineering, asset management, wastewater treatment, and consultancy services.Vysarn serves customers in Australia.",2,81
comp_123,Challenger Gold Ltd,CEL AU Equity,90166528,315590000.0,,226470000.0,,"Challenger Gold Limited provides exploration and mining services. The Companyexplores and develops copper, gold, and mineral resources in the ArgentineRepublic. Challenger Gold serves customers worldwide.",,
comp_124,Saturn Metals Ltd,STN AU Equity,619488498,308240000.0,,86510000.0,,Saturn Metals Limited operates as a mineral exploration company. The Companyfocuses on gold exploration and development projects. Saturn Metals developsits in projects in Australia.,10,938
comp_125,Polymetals Resources Ltd,POL AU Equity,644736247,305310000.0,,30940000.0,,"Polymetals Resources Ltd provides exploration and mining services. The Companyexplores and develops gold projects in Guinea, West Africa. PolymetalsResources serves customers worldwide.",5,106
comp_126,Northern Minerals Ltd/Australia,NTU AU Equity,,301010000.0,1590000.0,28760000.0,,"Northern Minerals Limited operates as a mineral exploration company. The Companyfocuses on development of heavy rare earths projects, in particular the elementdysprosium in Western Australia and the Northern Territory.",59,2612
comp_127,Brightstar Resources Ltd,BTR AU Equity,100727491,298340000.0,33510000.0,220220000.0,,"Brightstar Resources Limited is a gold exploration company based in Australia.The Company is focused on the Brightstar Project, a gold exploration propertyin Western Australia.",3,58
comp_128,AIC Mines Ltd,A1M AU Equity,60156452,291130000.0,189550000.0,376920000.0,,,,
comp_129,Unico Silver Ltd,USL AU Equity,116865546,285780000.0,,6720000.0,,Unico Silver Limited provides exploration and mining services. The Companyexplores and develops silver and precious metal projects in the mining friendlySanta Cruz province of Argentina. Unico Silver serves customers worldwide.,,
comp_130,Dragon Mining Ltd,1712 HK Equity,9450051,279760000.0,73540000.0,132570000.0,60,"Dragon Mining Limited operates gold mining and production businesses. TheCompany provides gold exploration, development, and supervision services.Dragon Mining conducts businesses in Sweden, Finland, and other countries.",,
comp_131,Gorilla Gold Mines Ltd,GG8 AU Equity,8740672,277880000.0,,25210000.0,,"Gorilla Gold Mines Ltd provides exploration and mining services. The Companyexplores and develops gold, nickel, and cobalt projects in Western Australiaand Canada. Gorilla Gold Mines serves customers worldwide.",,
comp_132,Wildcat Resources Ltd,WC8 AU Equity,98236938,274080000.0,,257550000.0,,Wildcat Resources Limited operates in Australia.,,
comp_133,Focus Minerals Ltd,FML AU Equity,5470799,262200000.0,115140000.0,323610000.0,,Focus Minerals Limited is a gold mining and production company with it's primaryoperations located in the Coolgardie gold belt in Western Australia.  TheCompany also has nickel mining operations.,43,2017
comp_134,Grange Resources Ltd,GRR AU Equity,9132405,260400000.0,520800000.0,1300000000.0,,Grange Resources Limited is a mining and exploration company. The Companyexplores for iron ore and pellets. Grange Resources serves customers inAustralia and Asia.,205,2973
comp_135,Bisalloy Steel Group Ltd,BIS AU Equity,98674545,258940000.0,152810000.0,133930000.0,,Bisalloy Steels is Australia s only manufacturer of high tensile and abrasion resistant quenched and tempered steel plate used for armour structural and wear resistant steel applications products which are marketed under the brand name BISALLOY and exported to a host of countries throughout Asia the Middle East Europe North America and South America Indeed use of these trusted Bisalloy Steels products is so widespread that BISALLOY has become the generic name for quenched and tempered performance steels in Australia and many countries across Asia From its base in Unanderra south of Sydney in NSW Bisalloy Steels manufactures these products through a highly efficient continuous flow process and since beginning operation in 1980 has earned an outstanding international reputation for the quality of its products and technical backup As a specialist performance steel manufacturer and supplier Bisalloy Steels is highly responsive to customer demands and market changes anywhere in the world and is also strongly committed to and clearly focused on the crucial task of continuous product development and improvement Supplying manufacturers and end users in a vast array of industries including mining construction general fabrication pressure vessel and defence Bisalloy Steels distributes its products via a network of distributors across Australia directly to end users through its businesses in Indonesia Thailand and the People s Republic of China and through agents in at least a dozen countries worldwide Bisalloy Steel Group comprises Bisalloy Steels Pty Ltd in Australia the majority owned distribution businesses in Indonesia PT Bima Bisalloy and Thailand Bisalloy Thailand and from July 2011 the investment in the Chinese CJV Bisalloy Shangang Shandong Steel Plate Co Ltd,38,1876
comp_136,Core Lithium Ltd,CXO AU Equity,146287809,254210000.0,189490000.0,323960000.0,,Core Lithium Ltd operates as a mineral exploration company. The Companyexplores and mines finniss lithium resources. Core Lithium serves customers inAustralia.,13,1755
comp_137,Barton Gold Holdings Ltd,BGD AU Equity,633442618,250820000.0,,25320000.0,,"Barton Gold Holdings Limited operates as a holding company. The Company,through its subsidiaries, provides gold exploration and development services.Barton Gold Holdings serves customers in Australia.",6,1234
comp_138,Fortuna Metals Ltd,FUN AU Equity,95684389,250340000.0,,9790000.0,,"Fortuna Metals Ltd provides exploration and mining services. The Companyexplores and develops rare earth elements, base metals, and other mineralresource projects. Fortuna Metals serves customers worldwide.",16,0
comp_139,Theta Gold Mines Ltd,TGM AU Equity,131758177,248020000.0,,35670000.0,,"Theta Gold Mines Limited provides gold mining services. The Company explores,develops, and manages gold reserves. Theta Gold Mines serves customers inAustralia.",7,1104
comp_140,Tivan Ltd,TVN AU Equity,817023,245340000.0,,27650000.0,,Tivan Limited is a resource and mineral processing technology company. TheCompany focuses on development of mount peake vanadium-titanium-iron project inthe Northern Territory of Australia.,12,784
comp_141,Beacon Minerals Ltd,BCN AU Equity,119611559,243150000.0,92370000.0,112320000.0,,"Beacon Minerals Limited is a mineral exploration and production company.  TheCompany seeks to acquire properties identified with copper, gold, molybdenum,and nickel exploration.",19,143
comp_142,Warriedar Resources Ltd,WA8 AU Equity,147678779,232950000.0,324740.0,93310000.0,,Warriedar Resources Limited operates as a resource exploration and projectdevelopment company. The Company develops and manages gold and copper miningprojects in Western Australia and the State of Nevada. Warriedar Resourcesserves customers worldwide.,,
